"...1","order.id","order.line","order.date","customer.id","product.id","quantity"
"4373",565,9,2012-08-16,4,50,1
"4374",565,10,2012-08-16,4,69,1
"4375",565,11,2012-08-16,4,84,1
"4376",565,12,2012-08-16,4,65,1
"4377",565,13,2012-08-16,4,30,1
"4378",565,14,2012-08-16,4,38,1
"4379",565,15,2012-08-16,4,74,1
"4380",565,16,2012-08-16,4,1,1
"4381",565,17,2012-08-16,4,19,4
"4382",565,18,2012-08-16,4,32,3
"4383",565,19,2012-08-16,4,44,3
"4384",565,20,2012-08-16,4,16,2
"4385",565,21,2012-08-16,4,35,1
"4386",566,1,2012-08-17,8,80,1
"4387",566,2,2012-08-17,8,97,1
"4388",566,3,2012-08-17,8,18,1
"4389",567,1,2012-08-21,5,55,3
"4390",567,2,2012-08-21,5,82,1
"4391",567,3,2012-08-21,5,34,2
"4392",567,4,2012-08-21,5,42,1
"4393",567,5,2012-08-21,5,3,1
"4394",567,6,2012-08-21,5,28,2
"4395",567,7,2012-08-21,5,27,2
"4396",567,8,2012-08-21,5,10,1
"4397",567,9,2012-08-21,5,17,1
"4398",567,10,2012-08-21,5,37,4
"4399",567,11,2012-08-21,5,12,1
"4400",567,12,2012-08-21,5,11,1
"4401",567,13,2012-08-21,5,24,1
"4402",567,14,2012-08-21,5,33,1
"4403",567,15,2012-08-21,5,13,2
"4404",567,16,2012-08-21,5,7,1
"4405",567,17,2012-08-21,5,18,1
"4406",567,18,2012-08-21,5,59,1
"4407",568,1,2012-08-23,8,57,1
"4408",568,2,2012-08-23,8,89,1
"4409",568,3,2012-08-23,8,34,1
"4410",568,4,2012-08-23,8,54,1
"4411",569,1,2012-08-24,18,77,2
"4412",569,2,2012-08-24,18,44,1
"4413",569,3,2012-08-24,18,42,1
"4414",569,4,2012-08-24,18,72,2
"4415",569,5,2012-08-24,18,90,1
"4416",569,6,2012-08-24,18,83,1
"4417",569,7,2012-08-24,18,76,1
"4418",569,8,2012-08-24,18,29,1
"4419",569,9,2012-08-24,18,95,1
"4420",569,10,2012-08-24,18,41,1
"4421",569,11,2012-08-24,18,66,1
"4422",570,1,2012-08-27,9,20,1
"4423",570,2,2012-08-27,9,71,1
"4424",570,3,2012-08-27,9,31,1
"4425",570,4,2012-08-27,9,86,1
"4426",570,5,2012-08-27,9,82,1
"4427",570,6,2012-08-27,9,80,1
"4428",570,7,2012-08-27,9,22,1
"4429",570,8,2012-08-27,9,93,1
"4430",570,9,2012-08-27,9,66,1
"4431",570,10,2012-08-27,9,78,4
"4432",570,11,2012-08-27,9,39,1
"4433",570,12,2012-08-27,9,37,1
"4434",570,13,2012-08-27,9,91,1
"4435",570,14,2012-08-27,9,16,2
"4436",570,15,2012-08-27,9,65,1
"4437",570,16,2012-08-27,9,52,1
"4438",570,17,2012-08-27,9,45,1
"4439",570,18,2012-08-27,9,15,4
"4440",570,19,2012-08-27,9,14,3
"4441",570,20,2012-08-27,9,9,1
"4442",570,21,2012-08-27,9,1,1
"4443",570,22,2012-08-27,9,75,1
"4444",570,23,2012-08-27,9,7,1
"4445",570,24,2012-08-27,9,19,1
"4446",570,25,2012-08-27,9,38,1
"4447",570,26,2012-08-27,9,87,1
"4448",571,1,2012-08-27,10,78,1
"4449",571,2,2012-08-27,10,6,2
"4450",571,3,2012-08-27,10,89,1
"4451",571,4,2012-08-27,10,48,1
"4452",571,5,2012-08-27,10,63,1
"4453",572,1,2012-08-28,17,74,1
"4454",572,2,2012-08-28,17,39,1
"4455",573,1,2012-08-29,2,54,1
"4456",573,2,2012-08-29,2,83,2
"4457",573,3,2012-08-29,2,67,1
"4458",573,4,2012-08-29,2,82,1
"4459",573,5,2012-08-29,2,88,1
"4460",573,6,2012-08-29,2,84,1
"4461",573,7,2012-08-29,2,11,1
"4462",573,8,2012-08-29,2,53,1
"4463",573,9,2012-08-29,2,95,1
"4464",573,10,2012-08-29,2,75,1
"4465",573,11,2012-08-29,2,89,2
"4466",574,1,2012-08-30,5,87,1
"4467",574,2,2012-08-30,5,43,5
"4468",574,3,2012-08-30,5,69,1
"4469",575,1,2012-08-30,3,81,1
"4470",575,2,2012-08-30,3,74,1
"4471",575,3,2012-08-30,3,40,1
"4472",575,4,2012-08-30,3,22,1
"4473",576,1,2012-08-31,20,69,1
"4474",576,2,2012-08-31,20,29,1
"4475",576,3,2012-08-31,20,54,1
"4476",576,4,2012-08-31,20,74,1
"4477",577,1,2012-09-05,10,90,1
"4478",577,2,2012-09-05,10,53,1
"4479",577,3,2012-09-05,10,86,1
"4480",577,4,2012-09-05,10,89,1
"4481",577,5,2012-09-05,10,28,1
"4482",577,6,2012-09-05,10,65,1
"4483",577,7,2012-09-05,10,61,1
"4484",577,8,2012-09-05,10,52,1
"4485",577,9,2012-09-05,10,16,1
"4486",577,10,2012-09-05,10,91,1
"4487",577,11,2012-09-05,10,81,1
"4488",578,1,2012-09-05,16,19,1
"4489",579,1,2012-09-06,2,49,1
"4490",579,2,2012-09-06,2,79,1
"4491",579,3,2012-09-06,2,70,1
"4492",579,4,2012-09-06,2,87,1
"4493",579,5,2012-09-06,2,95,1
"4494",579,6,2012-09-06,2,50,1
"4495",579,7,2012-09-06,2,52,3
"4496",580,1,2012-09-06,2,65,1
"4497",580,2,2012-09-06,2,53,1
"4498",580,3,2012-09-06,2,90,1
"4499",581,1,2012-09-06,16,96,1
"4500",581,2,2012-09-06,16,90,1
"4501",581,3,2012-09-06,16,77,3
"4502",581,4,2012-09-06,16,49,1
"4503",581,5,2012-09-06,16,75,1
"4504",581,6,2012-09-06,16,32,1
"4505",581,7,2012-09-06,16,28,1
"4506",581,8,2012-09-06,16,93,1
"4507",581,9,2012-09-06,16,40,1
"4508",581,10,2012-09-06,16,61,1
"4509",581,11,2012-09-06,16,7,1
"4510",581,12,2012-09-06,16,1,1
"4511",581,13,2012-09-06,16,16,4
"4512",581,14,2012-09-06,16,34,1
"4513",582,1,2012-09-07,13,88,1
"4514",582,2,2012-09-07,13,5,9
"4515",582,3,2012-09-07,13,9,1
"4516",582,4,2012-09-07,13,42,3
"4517",582,5,2012-09-07,13,20,1
"4518",582,6,2012-09-07,13,41,1
"4519",582,7,2012-09-07,13,37,1
"4520",583,1,2012-09-10,30,59,2
"4521",584,1,2012-09-12,10,13,7
"4522",584,2,2012-09-12,10,74,1
"4523",584,3,2012-09-12,10,91,1
"4524",584,4,2012-09-12,10,83,2
"4525",584,5,2012-09-12,10,86,1
"4526",584,6,2012-09-12,10,18,1
"4527",584,7,2012-09-12,10,80,1
"4528",584,8,2012-09-12,10,35,1
"4529",584,9,2012-09-12,10,87,1
"4530",585,1,2012-09-13,2,43,1
"4531",585,2,2012-09-13,2,52,1
"4532",586,1,2012-09-13,23,29,1
"4533",586,2,2012-09-13,23,63,3
"4534",586,3,2012-09-13,23,30,2
"4535",586,4,2012-09-13,23,14,1
"4536",586,5,2012-09-13,23,21,2
"4537",586,6,2012-09-13,23,55,4
"4538",586,7,2012-09-13,23,85,1
"4539",586,8,2012-09-13,23,17,1
"4540",586,9,2012-09-13,23,88,1
"4541",586,10,2012-09-13,23,41,1
"4542",586,11,2012-09-13,23,94,1
"4543",586,12,2012-09-13,23,91,1
"4544",586,13,2012-09-13,23,89,1
"4545",586,14,2012-09-13,23,71,1
"4546",586,15,2012-09-13,23,79,2
"4547",586,16,2012-09-13,23,70,1
"4548",586,17,2012-09-13,23,74,1
"4549",586,18,2012-09-13,23,43,1
"4550",586,19,2012-09-13,23,42,1
"4551",586,20,2012-09-13,23,50,1
"4552",587,1,2012-09-14,4,93,1
"4553",587,2,2012-09-14,4,35,1
"4554",587,3,2012-09-14,4,36,1
"4555",587,4,2012-09-14,4,54,1
"4556",587,5,2012-09-14,4,11,1
"4557",587,6,2012-09-14,4,46,1
"4558",587,7,2012-09-14,4,66,1
"4559",587,8,2012-09-14,4,91,1
"4560",588,1,2012-09-18,20,30,3
"4561",588,2,2012-09-18,20,85,1
"4562",588,3,2012-09-18,20,36,1
"4563",588,4,2012-09-18,20,22,2
"4564",588,5,2012-09-18,20,2,1
"4565",588,6,2012-09-18,20,78,1
"4566",588,7,2012-09-18,20,96,1
"4567",588,8,2012-09-18,20,24,1
"4568",588,9,2012-09-18,20,29,1
"4569",588,10,2012-09-18,20,90,1
"4570",588,11,2012-09-18,20,15,1
"4571",588,12,2012-09-18,20,31,1
"4572",588,13,2012-09-18,20,69,1
"4573",588,14,2012-09-18,20,62,1
"4574",588,15,2012-09-18,20,40,1
"4575",588,16,2012-09-18,20,56,1
"4576",588,17,2012-09-18,20,70,1
"4577",588,18,2012-09-18,20,54,1
"4578",588,19,2012-09-18,20,34,1
"4579",588,20,2012-09-18,20,95,2
"4580",588,21,2012-09-18,20,61,1
"4581",588,22,2012-09-18,20,46,1
"4582",588,23,2012-09-18,20,79,1
"4583",588,24,2012-09-18,20,93,1
"4584",589,1,2012-09-18,17,30,1
"4585",590,1,2012-09-20,3,27,1
"4586",590,2,2012-09-20,3,60,1
"4587",590,3,2012-09-20,3,44,1
"4588",590,4,2012-09-20,3,59,1
"4589",590,5,2012-09-20,3,2,1
"4590",590,6,2012-09-20,3,32,1
"4591",590,7,2012-09-20,3,37,1
"4592",590,8,2012-09-20,3,85,5
"4593",590,9,2012-09-20,3,38,1
"4594",590,10,2012-09-20,3,29,1
"4595",590,11,2012-09-20,3,13,1
"4596",590,12,2012-09-20,3,67,1
"4597",590,13,2012-09-20,3,18,1
"4598",590,14,2012-09-20,3,61,1
"4599",590,15,2012-09-20,3,83,1
"4600",590,16,2012-09-20,3,5,1
"4601",590,17,2012-09-20,3,35,1
"4602",590,18,2012-09-20,3,23,1
"4603",590,19,2012-09-20,3,34,1
"4604",590,20,2012-09-20,3,9,1
"4605",590,21,2012-09-20,3,82,1
"4606",590,22,2012-09-20,3,40,1
"4607",590,23,2012-09-20,3,43,1
"4608",590,24,2012-09-20,3,30,1
"4609",590,25,2012-09-20,3,49,1
"4610",590,26,2012-09-20,3,4,1
"4611",590,27,2012-09-20,3,17,1
"4612",591,1,2012-09-20,7,27,1
"4613",591,2,2012-09-20,7,97,2
"4614",592,1,2012-09-20,13,86,1
"4615",593,1,2012-09-21,2,2,2
"4616",593,2,2012-09-21,2,79,2
"4617",593,3,2012-09-21,2,93,1
"4618",593,4,2012-09-21,2,57,1
"4619",593,5,2012-09-21,2,49,1
"4620",593,6,2012-09-21,2,92,1
"4621",593,7,2012-09-21,2,43,2
"4622",594,1,2012-09-25,13,15,1
"4623",594,2,2012-09-25,13,5,1
"4624",594,3,2012-09-25,13,2,3
"4625",594,4,2012-09-25,13,61,2
"4626",594,5,2012-09-25,13,1,1
"4627",594,6,2012-09-25,13,54,8
"4628",594,7,2012-09-25,13,79,1
"4629",594,8,2012-09-25,13,46,1
"4630",594,9,2012-09-25,13,18,1
"4631",594,10,2012-09-25,13,16,1
"4632",594,11,2012-09-25,13,9,1
"4633",595,1,2012-09-25,11,42,1
"4634",595,2,2012-09-25,11,91,1
"4635",595,3,2012-09-25,11,84,1
"4636",595,4,2012-09-25,11,76,1
"4637",595,5,2012-09-25,11,13,2
"4638",595,6,2012-09-25,11,9,1
"4639",595,7,2012-09-25,11,57,1
"4640",595,8,2012-09-25,11,14,1
"4641",595,9,2012-09-25,11,7,1
"4642",595,10,2012-09-25,11,30,1
"4643",595,11,2012-09-25,11,37,1
"4644",595,12,2012-09-25,11,17,1
"4645",595,13,2012-09-25,11,18,2
"4646",595,14,2012-09-25,11,89,1
"4647",595,15,2012-09-25,11,72,5
"4648",595,16,2012-09-25,11,58,1
"4649",595,17,2012-09-25,11,21,2
"4650",595,18,2012-09-25,11,33,1
"4651",595,19,2012-09-25,11,39,1
"4652",595,20,2012-09-25,11,15,1
"4653",595,21,2012-09-25,11,66,2
"4654",595,22,2012-09-25,11,77,1
"4655",595,23,2012-09-25,11,67,1
"4656",595,24,2012-09-25,11,64,1
"4657",595,25,2012-09-25,11,4,1
"4658",595,26,2012-09-25,11,22,1
"4659",596,1,2012-09-26,10,65,1
"4660",596,2,2012-09-26,10,90,1
"4661",596,3,2012-09-26,10,52,1
"4662",596,4,2012-09-26,10,53,1
"4663",596,5,2012-09-26,10,84,1
"4664",596,6,2012-09-26,10,87,2
"4665",596,7,2012-09-26,10,16,1
"4666",596,8,2012-09-26,10,8,1
"4667",596,9,2012-09-26,10,72,1
"4668",596,10,2012-09-26,10,77,1
"4669",596,11,2012-09-26,10,96,1
"4670",596,12,2012-09-26,10,73,1
"4671",596,13,2012-09-26,10,85,1
"4672",596,14,2012-09-26,10,97,1
"4673",596,15,2012-09-26,10,80,1
"4674",596,16,2012-09-26,10,91,1
"4675",596,17,2012-09-26,10,32,1
"4676",596,18,2012-09-26,10,39,1
"4677",596,19,2012-09-26,10,14,1
"4678",596,20,2012-09-26,10,75,1
"4679",596,21,2012-09-26,10,79,1
"4680",596,22,2012-09-26,10,56,1
"4681",596,23,2012-09-26,10,15,1
"4682",597,1,2012-09-26,2,93,1
"4683",597,2,2012-09-26,2,56,1
"4684",597,3,2012-09-26,2,43,2
"4685",597,4,2012-09-26,2,83,1
"4686",597,5,2012-09-26,2,79,1
"4687",597,6,2012-09-26,2,58,3
"4688",597,7,2012-09-26,2,75,1
"4689",597,8,2012-09-26,2,28,1
"4690",597,9,2012-09-26,2,57,1
"4691",597,10,2012-09-26,2,52,1
"4692",597,11,2012-09-26,2,76,1
"4693",597,12,2012-09-26,2,87,1
"4694",597,13,2012-09-26,2,67,1
"4695",598,1,2012-09-26,19,2,1
"4696",598,2,2012-09-26,19,64,1
"4697",599,1,2012-09-26,2,57,1
"4698",600,1,2012-09-27,8,88,1
"4699",601,1,2012-09-28,10,51,1
"4700",602,1,2012-10-03,20,93,1
"4701",602,2,2012-10-03,20,35,1
"4702",602,3,2012-10-03,20,18,1
"4703",602,4,2012-10-03,20,78,5
"4704",602,5,2012-10-03,20,61,2
"4705",602,6,2012-10-03,20,43,1
"4706",603,1,2012-10-03,2,71,1
"4707",604,1,2012-10-05,2,47,1
"4708",605,1,2012-10-08,19,11,1
"4709",606,1,2012-10-08,8,84,1
"4710",606,2,2012-10-08,8,42,1
"4711",606,3,2012-10-08,8,80,1
"4712",606,4,2012-10-08,8,13,1
"4713",606,5,2012-10-08,8,87,1
"4714",606,6,2012-10-08,8,11,1
"4715",606,7,2012-10-08,8,75,1
"4716",606,8,2012-10-08,8,44,1
"4717",606,9,2012-10-08,8,72,1
"4718",606,10,2012-10-08,8,92,1
"4719",606,11,2012-10-08,8,90,1
"4720",606,12,2012-10-08,8,54,1
"4721",606,13,2012-10-08,8,51,1
"4722",606,14,2012-10-08,8,66,1
"4723",606,15,2012-10-08,8,62,2
"4724",606,16,2012-10-08,8,88,3
"4725",606,17,2012-10-08,8,40,1
"4726",606,18,2012-10-08,8,20,1
"4727",606,19,2012-10-08,8,35,1
"4728",606,20,2012-10-08,8,76,2
"4729",606,21,2012-10-08,8,94,1
"4730",606,22,2012-10-08,8,79,1
"4731",607,1,2012-10-09,9,33,1
"4732",607,2,2012-10-09,9,66,1
"4733",608,1,2012-10-09,16,21,5
"4734",608,2,2012-10-09,16,51,1
"4735",608,3,2012-10-09,16,39,2
"4736",608,4,2012-10-09,16,96,1
"4737",608,5,2012-10-09,16,80,1
"4738",609,1,2012-10-10,26,13,1
"4739",609,2,2012-10-10,26,10,1
"4740",609,3,2012-10-10,26,25,1
"4741",609,4,2012-10-10,26,32,2
"4742",609,5,2012-10-10,26,84,1
"4743",609,6,2012-10-10,26,75,1
"4744",609,7,2012-10-10,26,39,2
"4745",610,1,2012-10-10,10,15,1
"4746",611,1,2012-10-11,10,73,1
"4747",611,2,2012-10-11,10,68,1
"4748",611,3,2012-10-11,10,7,1
"4749",611,4,2012-10-11,10,47,1
"4750",611,5,2012-10-11,10,70,1
"4751",611,6,2012-10-11,10,19,1
"4752",611,7,2012-10-11,10,61,1
"4753",611,8,2012-10-11,10,97,2
"4754",611,9,2012-10-11,10,86,1
"4755",611,10,2012-10-11,10,87,1
"4756",611,11,2012-10-11,10,54,1
"4757",611,12,2012-10-11,10,75,1
"4758",611,13,2012-10-11,10,83,1
"4759",611,14,2012-10-11,10,50,1
"4760",611,15,2012-10-11,10,95,1
"4761",611,16,2012-10-11,10,51,1
"4762",611,17,2012-10-11,10,55,1
"4763",612,1,2012-10-12,13,5,1
"4764",612,2,2012-10-12,13,7,1
"4765",613,1,2012-10-12,6,97,1
"4766",613,2,2012-10-12,6,66,1
"4767",613,3,2012-10-12,6,23,1
"4768",613,4,2012-10-12,6,49,1
"4769",613,5,2012-10-12,6,4,1
"4770",614,1,2012-10-15,10,37,1
"4771",614,2,2012-10-15,10,86,1
"4772",614,3,2012-10-15,10,40,1
"4773",614,4,2012-10-15,10,93,3
"4774",614,5,2012-10-15,10,41,1
"4775",614,6,2012-10-15,10,14,1
"4776",614,7,2012-10-15,10,89,1
"4777",614,8,2012-10-15,10,45,1
"4778",614,9,2012-10-15,10,88,1
"4779",614,10,2012-10-15,10,8,1
"4780",614,11,2012-10-15,10,95,1
"4781",614,12,2012-10-15,10,61,1
"4782",614,13,2012-10-15,10,65,1
"4783",614,14,2012-10-15,10,91,1
"4784",614,15,2012-10-15,10,48,1
"4785",614,16,2012-10-15,10,64,1
"4786",614,17,2012-10-15,10,59,1
"4787",614,18,2012-10-15,10,67,1
"4788",615,1,2012-10-16,10,29,1
"4789",615,2,2012-10-16,10,84,1
"4790",615,3,2012-10-16,10,96,1
"4791",615,4,2012-10-16,10,73,1
"4792",615,5,2012-10-16,10,59,1
"4793",615,6,2012-10-16,10,15,1
"4794",615,7,2012-10-16,10,95,1
"4795",616,1,2012-10-18,8,43,1
"4796",616,2,2012-10-18,8,41,1
"4797",616,3,2012-10-18,8,30,1
"4798",617,1,2012-10-18,29,43,1
"4799",618,1,2012-10-19,20,77,1
"4800",618,2,2012-10-19,20,52,1
"4801",619,1,2012-10-22,16,70,1
"4802",619,2,2012-10-22,16,75,1
"4803",619,3,2012-10-22,16,56,1
"4804",619,4,2012-10-22,16,36,1
"4805",619,5,2012-10-22,16,95,1
"4806",619,6,2012-10-22,16,42,1
"4807",619,7,2012-10-22,16,7,1
"4808",619,8,2012-10-22,16,16,1
"4809",619,9,2012-10-22,16,92,1
"4810",620,1,2012-10-23,22,46,1
"4811",620,2,2012-10-23,22,10,2
"4812",621,1,2012-10-23,25,79,1
"4813",621,2,2012-10-23,25,15,1
"4814",621,3,2012-10-23,25,35,1
"4815",621,4,2012-10-23,25,33,8
"4816",621,5,2012-10-23,25,72,2
"4817",621,6,2012-10-23,25,14,1
"4818",621,7,2012-10-23,25,41,1
"4819",621,8,2012-10-23,25,34,1
"4820",621,9,2012-10-23,25,31,2
"4821",621,10,2012-10-23,25,67,1
"4822",621,11,2012-10-23,25,10,1
"4823",621,12,2012-10-23,25,36,1
"4824",621,13,2012-10-23,25,13,1
"4825",621,14,2012-10-23,25,1,1
"4826",622,1,2012-10-23,16,91,1
"4827",622,2,2012-10-23,16,76,1
"4828",622,3,2012-10-23,16,16,2
"4829",622,4,2012-10-23,16,37,1
"4830",622,5,2012-10-23,16,45,1
"4831",622,6,2012-10-23,16,72,2
"4832",622,7,2012-10-23,16,29,1
"4833",622,8,2012-10-23,16,20,1
"4834",622,9,2012-10-23,16,42,1
"4835",622,10,2012-10-23,16,13,1
"4836",622,11,2012-10-23,16,55,1
"4837",622,12,2012-10-23,16,9,1
"4838",623,1,2012-10-23,16,13,1
"4839",624,1,2012-10-24,7,72,1
"4840",624,2,2012-10-24,7,16,1
"4841",624,3,2012-10-24,7,34,1
"4842",625,1,2012-10-31,10,77,1
"4843",625,2,2012-10-31,10,58,1
"4844",626,1,2012-11-06,28,31,1
"4845",626,2,2012-11-06,28,22,2
"4846",626,3,2012-11-06,28,30,1
"4847",626,4,2012-11-06,28,84,3
"4848",626,5,2012-11-06,28,9,1
"4849",626,6,2012-11-06,28,54,4
"4850",626,7,2012-11-06,28,13,1
"4851",626,8,2012-11-06,28,23,2
"4852",626,9,2012-11-06,28,45,1
"4853",626,10,2012-11-06,28,7,1
"4854",626,11,2012-11-06,28,79,1
"4855",626,12,2012-11-06,28,51,1
"4856",626,13,2012-11-06,28,39,1
"4857",626,14,2012-11-06,28,4,1
"4858",626,15,2012-11-06,28,3,1
"4859",626,16,2012-11-06,28,38,1
"4860",626,17,2012-11-06,28,83,1
"4861",626,18,2012-11-06,28,1,1
"4862",626,19,2012-11-06,28,6,1
"4863",626,20,2012-11-06,28,48,1
"4864",627,1,2012-11-06,17,12,1
"4865",627,2,2012-11-06,17,22,2
"4866",627,3,2012-11-06,17,2,1
"4867",628,1,2012-11-06,20,75,1
"4868",628,2,2012-11-06,20,28,1
"4869",628,3,2012-11-06,20,47,3
"4870",628,4,2012-11-06,20,2,1
"4871",628,5,2012-11-06,20,70,1
"4872",628,6,2012-11-06,20,78,1
"4873",628,7,2012-11-06,20,16,1
"4874",628,8,2012-11-06,20,17,1
"4875",628,9,2012-11-06,20,41,1
"4876",628,10,2012-11-06,20,67,1
"4877",628,11,2012-11-06,20,72,1
"4878",628,12,2012-11-06,20,10,1
"4879",628,13,2012-11-06,20,85,1
"4880",628,14,2012-11-06,20,40,3
"4881",628,15,2012-11-06,20,94,1
"4882",628,16,2012-11-06,20,66,1
"4883",629,1,2012-11-08,1,62,2
"4884",629,2,2012-11-08,1,67,1
"4885",630,1,2012-11-12,25,61,1
"4886",631,1,2012-11-12,10,73,2
"4887",631,2,2012-11-12,10,62,1
"4888",631,3,2012-11-12,10,43,1
"4889",631,4,2012-11-12,10,67,1
"4890",631,5,2012-11-12,10,34,1
"4891",631,6,2012-11-12,10,76,1
"4892",631,7,2012-11-12,10,30,1
"4893",632,1,2012-11-13,8,44,1
"4894",632,2,2012-11-13,8,50,1
"4895",632,3,2012-11-13,8,94,1
"4896",632,4,2012-11-13,8,68,1
"4897",632,5,2012-11-13,8,93,1
"4898",632,6,2012-11-13,8,31,2
"4899",632,7,2012-11-13,8,72,1
"4900",632,8,2012-11-13,8,35,1
"4901",633,1,2012-11-13,13,77,1
"4902",633,2,2012-11-13,13,45,1
"4903",634,1,2012-11-13,8,75,1
"4904",635,1,2012-11-14,27,96,1
"4905",635,2,2012-11-14,27,8,1
"4906",636,1,2012-11-15,16,77,2
"4907",637,1,2012-11-15,2,59,3
"4908",638,1,2012-11-16,10,53,1
"4909",638,2,2012-11-16,10,80,1
"4910",638,3,2012-11-16,10,16,1
"4911",638,4,2012-11-16,10,67,1
"4912",638,5,2012-11-16,10,66,1
"4913",638,6,2012-11-16,10,35,1
"4914",638,7,2012-11-16,10,82,1
"4915",638,8,2012-11-16,10,21,1
"4916",638,9,2012-11-16,10,63,2
"4917",638,10,2012-11-16,10,8,1
"4918",638,11,2012-11-16,10,75,1
"4919",638,12,2012-11-16,10,51,2
"4920",638,13,2012-11-16,10,58,1
"4921",638,14,2012-11-16,10,47,1
"4922",638,15,2012-11-16,10,94,1
"4923",638,16,2012-11-16,10,7,1
"4924",638,17,2012-11-16,10,30,1
"4925",638,18,2012-11-16,10,71,1
"4926",638,19,2012-11-16,10,10,1
"4927",638,20,2012-11-16,10,61,1
"4928",638,21,2012-11-16,10,37,2
"4929",638,22,2012-11-16,10,95,1
"4930",638,23,2012-11-16,10,73,1
"4931",639,1,2012-11-19,28,68,1
"4932",639,2,2012-11-19,28,44,1
"4933",639,3,2012-11-19,28,31,1
"4934",639,4,2012-11-19,28,34,1
"4935",639,5,2012-11-19,28,5,1
"4936",639,6,2012-11-19,28,51,1
"4937",639,7,2012-11-19,28,65,6
"4938",639,8,2012-11-19,28,2,1
"4939",639,9,2012-11-19,28,13,1
"4940",639,10,2012-11-19,28,25,1
"4941",639,11,2012-11-19,28,85,1
"4942",639,12,2012-11-19,28,66,1
"4943",639,13,2012-11-19,28,53,1
"4944",640,1,2012-11-21,16,87,1
"4945",640,2,2012-11-21,16,32,1
"4946",640,3,2012-11-21,16,34,1
"4947",641,1,2012-11-21,22,80,1
"4948",642,1,2012-11-21,24,28,1
"4949",642,2,2012-11-21,24,13,1
"4950",642,3,2012-11-21,24,8,1
"4951",642,4,2012-11-21,24,50,2
"4952",642,5,2012-11-21,24,9,1
"4953",642,6,2012-11-21,24,73,1
"4954",642,7,2012-11-21,24,97,1
"4955",642,8,2012-11-21,24,45,1
"4956",642,9,2012-11-21,24,54,2
"4957",642,10,2012-11-21,24,83,1
"4958",642,11,2012-11-21,24,24,1
"4959",642,12,2012-11-21,24,20,1
"4960",642,13,2012-11-21,24,86,1
"4961",642,14,2012-11-21,24,78,1
"4962",642,15,2012-11-21,24,52,1
"4963",642,16,2012-11-21,24,18,1
"4964",642,17,2012-11-21,24,71,2
"4965",642,18,2012-11-21,24,62,1
"4966",642,19,2012-11-21,24,70,1
"4967",642,20,2012-11-21,24,41,1
"4968",643,1,2012-11-23,16,69,1
"4969",643,2,2012-11-23,16,48,1
"4970",643,3,2012-11-23,16,51,1
"4971",643,4,2012-11-23,16,21,1
"4972",643,5,2012-11-23,16,16,1
"4973",643,6,2012-11-23,16,17,2
"4974",643,7,2012-11-23,16,54,1
"4975",643,8,2012-11-23,16,26,1
"4976",643,9,2012-11-23,16,9,1
"4977",643,10,2012-11-23,16,11,1
"4978",643,11,2012-11-23,16,71,1
"4979",643,12,2012-11-23,16,29,1
"4980",643,13,2012-11-23,16,60,1
"4981",643,14,2012-11-23,16,87,1
"4982",644,1,2012-11-26,15,42,1
"4983",645,1,2012-11-27,10,72,1
"4984",645,2,2012-11-27,10,67,1
"4985",645,3,2012-11-27,10,77,1
"4986",645,4,2012-11-27,10,56,1
"4987",645,5,2012-11-27,10,71,1
"4988",645,6,2012-11-27,10,96,1
"4989",646,1,2012-11-28,10,95,1
"4990",647,1,2012-11-30,26,87,1
"4991",647,2,2012-11-30,26,86,1
"4992",647,3,2012-11-30,26,18,1
"4993",647,4,2012-11-30,26,89,1
"4994",648,1,2012-12-04,10,21,1
"4995",648,2,2012-12-04,10,45,1
"4996",648,3,2012-12-04,10,36,4
"4997",648,4,2012-12-04,10,51,1
"4998",648,5,2012-12-04,10,78,1
"4999",648,6,2012-12-04,10,88,1
"5000",648,7,2012-12-04,10,70,1
"5001",648,8,2012-12-04,10,69,1
"5002",648,9,2012-12-04,10,97,1
"5003",648,10,2012-12-04,10,91,1
"5004",648,11,2012-12-04,10,80,1
"5005",648,12,2012-12-04,10,90,1
"5006",648,13,2012-12-04,10,46,1
"5007",649,1,2012-12-04,10,66,3
"5008",649,2,2012-12-04,10,54,1
"5009",649,3,2012-12-04,10,67,1
"5010",649,4,2012-12-04,10,20,1
"5011",649,5,2012-12-04,10,52,1
"5012",649,6,2012-12-04,10,57,1
"5013",650,1,2012-12-07,11,20,1
"5014",650,2,2012-12-07,11,88,1
"5015",651,1,2012-12-10,8,94,2
"5016",651,2,2012-12-10,8,96,1
"5017",651,3,2012-12-10,8,29,1
"5018",651,4,2012-12-10,8,90,1
"5019",651,5,2012-12-10,8,41,1
"5020",651,6,2012-12-10,8,55,1
"5021",651,7,2012-12-10,8,46,1
"5022",651,8,2012-12-10,8,30,1
"5023",651,9,2012-12-10,8,64,1
"5024",651,10,2012-12-10,8,72,1
"5025",651,11,2012-12-10,8,93,1
"5026",651,12,2012-12-10,8,86,1
"5027",651,13,2012-12-10,8,34,1
"5028",651,14,2012-12-10,8,89,1
"5029",651,15,2012-12-10,8,92,1
"5030",651,16,2012-12-10,8,91,1
"5031",651,17,2012-12-10,8,48,5
"5032",651,18,2012-12-10,8,18,1
"5033",651,19,2012-12-10,8,8,1
"5034",651,20,2012-12-10,8,58,1
"5035",651,21,2012-12-10,8,42,1
"5036",651,22,2012-12-10,8,15,1
"5037",651,23,2012-12-10,8,52,1
